id,Long,Lat,Class,Location,HH_meanW3,HV_meanW3,VV_meanW3,VH_meanW3,HA_Aniso_meanW3,HA_Iso_meanW3,HA_Alpha_meanW3,YA_Double_meanW3,YA_Vol_meanW3,YA_Surf_meanW3,YA_He_meanW3,RVI_meanW3,RFDI_meanW3,RFDI_VH_meanW3,block
140,102.4879801,2.953888681,Unhealthy,Serting_Basemap,0.18178015450636545,0.024725845290554896,0.02530590382715066,0.1622002182735337,,,,,,,,0.7710629845367045,0.7605314585060918,0.05692166699685582,51243_1476
142,102.4880394,2.953928214,Healthy,Serting_Basemap,0.16838166614373526,0.026014578839143116,0.023364636426170666,0.14003602332539028,,,,,,,,0.8537226450162689,0.7323551301987918,0.09190667003288912,51244_1476
147,102.488108,2.953815428,Healthy,Serting_Basemap,0.15048933691448635,0.02083169420560201,0.020468174376421504,0.07690559989876217,,,,,,,,0.7838060786982963,0.7568110106575306,0.32359443902726787,51244_1476
148,102.4881766,2.953778221,Unhealthy,Serting_Basemap,0.12310282968812519,0.01788259018212557,0.018073005084362295,0.06919290125370026,,,,,,,,0.8085221018227365,0.7463200067271785,0.2803490653192614,51244_1476
149,102.4881115,2.953889844,Healthy,Serting_Basemap,0.15274732808272043,0.023408648868401844,0.021436237626605563,0.08036196066273583,,,,,,,,0.8473685940727683,0.7342281621826886,0.31052116288264175,51244_1476
150,102.4881104,2.953970073,Healthy,Serting_Basemap,0.17419925332069397,0.027393936076098017,0.026576292804545827,0.12948973890807894,,,,,,,,0.8575229196961067,0.72822557986144,0.14722138620992484,51244_1476
151,102.488179,2.95400263,Healthy,Serting_Basemap,0.16151302721765307,0.0248280827783876,0.023804699795113668,0.11966146777073543,,,,,,,,0.8453052381907349,0.7335200720987962,0.1488455041010955,51244_1477
152,102.4881743,2.95393054,Healthy,Serting_Basemap,0.16188940240277183,0.021715704558624163,0.019510805503361754,0.08479039039876726,,,,,,,,0.772692198584002,0.7634520638558273,0.312546930287204,51244_1476
154,102.488308,2.954010769,Unhealthy,Serting_Basemap,0.1416337721877628,0.019650355395343568,0.019034332906206448,0.07703348580333921,,,,,,,,0.7861367907155303,0.7563262338357735,0.2954273400503897,51244_1477
156,102.488308,2.95385845,Unhealthy,Serting_Basemap,0.16050190726915994,0.0203118570562866,0.019384857474101916,0.07682746731572682,,,,,,,,0.7369031045301406,0.7753284200230762,0.3525667233556244,51244_1476
158,102.4882418,2.953816591,Healthy,Serting_Basemap,0.13225915862454307,0.018372606072160933,0.019386276706225343,0.07273154540194406,,,,,,,,0.7801918542517979,0.7560593396863664,0.29039176925265536,51244_1476
163,102.4883092,2.953624739,Healthy,Serting_Basemap,0.1088667760292689,0.023025805751482647,0.025932280553711787,0.08514936102761163,,,,,,,,1.01855551854705,0.6508400178296754,0.12224454811562371,51244_1476
