id,Long,Lat,Class,Location,HH_meanW3,HV_meanW3,VV_meanW3,VH_meanW3,HA_Entropy_meanW3,HA_Anisotropy_meanW3,HA_Alpha_meanW3,YA_Yamaguchi_dbl_r_meanW3,YA_Yamaguchi_vol_g_meanW3,YA_Yamaguchi_surf_b_meanW3,YA_Yamaguchi_hlx_meanW3,RVI_meanW3,RFDI_meanW3,RFDI_VH_meanW3,block
883,102.6713676,2.744744296,Healthy,Palong_Basemap,0.08551104035642412,0.01771481821520461,0.015568334091868665,0.07789896842506197,0.9379405445522733,0.30830176174640656,49.739125145806206,-17.897109667460125,-10.780305120680067,-18.72260528140598,-19.04349093967014,1.038162571169488,0.6567755703787681,0.04658265419678858,51335_1372
886,102.6714236,2.744603163,Healthy,Palong_Basemap,0.07062135305669573,0.020254309599598248,0.02091719334324201,0.06780588254332542,0.9595447778701782,0.21335375391774708,51.63945049709744,-19.849909252590603,-10.242427508036295,-20.827947828504776,-20.036376105414497,1.2270954553366678,0.5542412785213303,0.020338992548442358,51335_1372
887,102.671386,2.74453552,Healthy,Palong_Basemap,0.06685631804996067,0.022798890868822735,0.0264409055105514,0.07205758326583439,0.9712434742185805,0.15308983458413017,52.49130079481337,-20.95531357659234,-9.672471682230631,-21.07332271999783,-19.43710708618164,1.3131582849869499,0.491409564624946,-0.03744236657819871,51335_1372
889,102.671568,2.744572264,Unhealthy,Palong_Basemap,0.06481554400589731,0.017664606475995645,0.019381683216326766,0.05760304836763276,0.9666365716192458,0.18367394887738758,51.81720055474175,-20.277672873602974,-10.414874500698513,-20.932468626234268,-21.053457472059463,1.1823062044012123,0.5716640580117857,0.05891666860747266,51335_1372
893,102.6716616,2.744655775,Unhealthy,Palong_Basemap,0.08578089293506411,0.01501620395316018,0.01648254082020786,0.06054171588685778,0.905873543686337,0.2023277696635988,44.90274344550239,-20.497772640652126,-10.85660489400228,-17.38492488861084,-21.064700020684135,0.9080378499920535,0.7020508642265378,0.17248993338358948,51335_1372
895,102.6716975,2.744559738,Healthy,Palong_Basemap,0.07638405097855462,0.017607292781273525,0.01804198179807928,0.06195351853966713,0.9094838235113356,0.21779484219021267,47.155802408854164,-20.7717219458686,-10.634362432691786,-18.68197790781657,-20.645594067043728,1.0865293922130033,0.6253422479783958,0.10431390756064073,51335_1372
896,102.6717159,2.744634897,Healthy,Palong_Basemap,0.08586708166533047,0.01706369945572482,0.0170806006838878,0.06426464890440305,0.8897541960080465,0.20194855994648403,43.03703053792318,-20.849813885158962,-10.744676484002007,-16.222268634372288,-20.74961980183919,0.9958746286365937,0.6684432145587923,0.14388985379005859,51335_1372
897,102.671781,2.744638238,Healthy,Palong_Basemap,0.09691501243246926,0.016198556249340374,0.017513460893597867,0.0705969130827321,0.8714644577768114,0.2402697718805737,41.53700086805556,-20.76386833190918,-10.951079156663683,-14.756645732455784,-20.020235273573135,0.8826012800616422,0.7135877430424429,0.1571117952873681,51335_1372
898,102.6718495,2.744644919,Healthy,Palong_Basemap,0.09496412426233292,0.01553849627574285,0.019091695443623595,0.07155547953314251,0.8581476145320468,0.2837200098567539,40.49706776936849,-20.555462943183052,-11.167265892028809,-13.790824784172905,-19.29567379421658,0.856511827149332,0.7187669179232041,0.14057590935624395,51335_1372
899,102.6718186,2.744562243,Healthy,Palong_Basemap,0.09938495606184006,0.014661916738582982,0.015314293197459646,0.06763500637478298,0.8772527111901177,0.3380673610501819,43.26421822441949,-18.807774013943142,-11.852216402689615,-14.781323644849989,-19.510841369628906,0.8144203809558194,0.7428791096404601,0.19009673588631557,51335_1372
900,102.6718921,2.744562243,Unhealthy,Palong_Basemap,0.10197307086653179,0.01376688883950313,0.014745865327616533,0.06645894091990259,0.8633581399917603,0.3537248935964372,41.40814759996202,-18.369121551513672,-12.01153172387017,-13.68152904510498,-19.686953014797634,0.7634872700756944,0.7621065555151513,0.21085142645959612,51335_1372
901,102.6719121,2.744487919,Unhealthy,Palong_Basemap,0.10368536992205514,0.013365281228390005,0.01463302369746897,0.06684783639179336,0.873820788330502,0.3794256912337409,43.005468156602646,-17.54003651936849,-12.076664924621582,-14.216587702433268,-20.19212574428982,0.7371459451998591,0.7716325181102731,0.216013844614322,51335_1372
902,102.6718511,2.744492094,Healthy,Palong_Basemap,0.10223685287766987,0.014956136027144061,0.014997510860363642,0.06635811138484213,0.8934414916568332,0.3606313235229916,45.46727159288194,-18.027872721354168,-11.8088894950019,-15.821519745720757,-20.089853922526043,0.8131282619741415,0.7447605668750086,0.21281027965320773,51335_1372
